name_song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres,cluster,cluster_name
Detik Terakhir,0.441,0.574,-7.518,0.0289,0.0599,6.55e-06,0.0735,0.176,144.898,indonesian pop,0,Party / Energetic
Takkan Ada,0.538,0.54,-5.391,0.0266,0.544,0.0,0.171,0.359,143.955,indonesian pop,0,Party / Energetic
Percayakan,0.725,0.688,-5.549,0.0453,0.293,0.0,0.127,0.653,125.026,indonesian pop,0,Party / Energetic
Dan Lagi,0.536,0.65,-4.874,0.0285,0.143,0.0,0.278,0.236,129.913,indonesian pop,0,Party / Energetic
Percayakan,0.729,0.664,-5.248,0.0449,0.253,0.0,0.128,0.679,125.035,indonesian pop,0,Party / Energetic
Mari Bercinta,0.608,0.874,-5.728,0.125,0.135,0.0,0.0979,0.887,175.053,indonesian pop,0,Party / Energetic
Bapa Yang Mengasihiku,0.517,0.385,-10.199,0.0296,0.319,0.0639,0.129,0.158,131.938,indonesian worship,2,Chill / Soft
MenyenangkanMu,0.265,0.276,-9.445,0.03,0.817,0.000136,0.293,0.182,125.501,indonesian worship,2,Chill / Soft
Engkaulah Perisaiku,0.328,0.42,-6.936,0.0323,0.685,1.73e-05,0.125,0.172,129.4,indonesian worship,2,Chill / Soft
Be Mine,0.734,0.633,-6.846,0.0828,0.0657,0.0,0.0654,0.872,86.433,indonesian pop,0,Party / Energetic
Pelangi Kasih,0.449,0.409,-6.037,0.0268,0.706,0.0,0.137,0.234,135.753,indonesian worship,2,Chill / Soft
Kupercaya JanjiMu,0.417,0.489,-5.616,0.031,0.807,1.58e-06,0.109,0.181,134.198,indonesian worship,2,Chill / Soft
Kupersembahkan Hidupku,0.389,0.435,-5.81,0.0295,0.653,0.0,0.139,0.0854,140.065,indonesian worship,2,Chill / Soft
Bila Kau Yang Membuka Pintu,0.454,0.414,-6.476,0.0267,0.703,2.23e-05,0.113,0.0962,135.887,indonesian worship,2,Chill / Soft
Masih Mencintaimu,0.525,0.771,-4.192,0.0343,0.584,0.000364,0.151,0.768,150.04,indonesian pop,0,Party / Energetic
Ditakko Ho Marohakki,0.437,0.583,-2.377,0.029,0.412,1.68e-06,0.141,0.285,139.949,batak,0,Party / Energetic
Burju Ni Dainang,0.448,0.616,-3.748,0.0284,0.467,7.16e-06,0.429,0.211,140.04,batak,0,Party / Energetic
Y Cómo Es Él,0.479,0.784,-5.081,0.0469,0.295,0.0,0.11,0.954,203.663,cumbia villera,0,Party / Energetic
Costumbres,0.459,0.746,-4.501,0.0354,0.145,0.0,0.109,0.867,203.902,cumbia villera,0,Party / Energetic
Sólo Quédate en Silencio,0.771,0.783,-5.438,0.026,0.196,0.0,0.129,0.963,107.966,cumbia villera,0,Party / Energetic
No Discutamos,0.745,0.762,-4.975,0.0362,0.256,4.16e-06,0.403,0.96,109.935,cumbia villera,0,Party / Energetic
(No Vuelvas) Conmigo No,0.766,0.685,-6.609,0.0341,0.228,0.0,0.0872,0.938,107.99,cumbia villera,0,Party / Energetic
Tendencias,0.748,0.825,-4.717,0.0572,0.3,0.0,0.038,0.962,115.063,cumbia villera,0,Party / Energetic
Solo Quédate en Silencio - En Vivo,0.66,0.617,-8.469,0.0346,0.139,0.0,0.29,0.924,116.333,cumbia villera,0,Party / Energetic
No Discutamos - En Vivo,0.617,0.68,-9.728,0.036,0.266,2.59e-06,0.126,0.809,112.137,cumbia villera,0,Party / Energetic
La Playa - En Vivo,0.617,0.593,-7.328,0.0397,0.448,0.0,0.109,0.859,114.012,cumbia villera,0,Party / Energetic
Jangan Pernah,0.429,0.914,-5.341,0.0682,0.00147,2.71e-05,0.379,0.147,105.049,indonesian punk,0,Party / Energetic
Bukan Pengemis Cinta,0.469,0.831,-1.267,0.0333,0.504,0.0,0.156,0.641,93.131,lagu sunda,0,Party / Energetic
Secangkir Kopi,0.513,0.845,-2.379,0.0307,0.536,1.92e-05,0.247,0.674,150.221,lagu sunda,0,Party / Energetic
Biarlah (Hapuslah Cinta),0.792,0.306,-12.709,0.0387,0.481,0.0,0.0935,0.759,91.964,indonesian pop,0,Party / Energetic
Risalah Hati,0.715,0.188,-9.264,0.0416,0.982,1.09e-05,0.0977,0.285,129.888,indonesian pop,2,Chill / Soft
Risalah Hati,0.715,0.188,-9.264,0.0416,0.982,1.02e-05,0.0977,0.285,129.888,indonesian pop,2,Chill / Soft
Satu Satunya Cinta,0.622,0.613,-4.741,0.0296,0.265,0.0,0.0806,0.43,124.998,indonesian pop,0,Party / Energetic
Kopi Dangdut,0.749,0.941,-3.916,0.0667,0.0785,0.0471,0.16,0.971,99.973,dangdut,0,Party / Energetic
Biru,0.545,0.541,-5.717,0.0272,0.467,0.0,0.0952,0.321,67.187,indonesian city pop,0,Party / Energetic
Janjiku,0.519,0.327,-12.837,0.0283,0.489,0.0,0.138,0.182,143.944,classic indo pop,2,Chill / Soft
Nostalgia Sma,0.534,0.192,-16.321,0.0275,0.584,0.00028,0.0719,0.166,82.233,classic indo pop,2,Chill / Soft
Nostalgia Di SMA,0.372,0.305,-10.618,0.0254,0.681,0.00029,0.121,0.131,94.035,classic indo pop,2,Chill / Soft
Love Story,0.661,0.301,-9.506,0.0283,0.852,0.0,0.313,0.446,107.917,acoustic opm,2,Chill / Soft
Papa Rock N Roll,0.446,0.95,-3.211,0.0974,0.00632,0.0,0.21,0.406,135.89,classic indonesian rock,0,Party / Energetic
Papa Rock n' Roll,0.447,0.95,-3.212,0.0973,0.00654,0.0,0.21,0.41,135.891,classic indonesian rock,0,Party / Energetic
Coba Kau Bayangkan,0.586,0.815,-5.114,0.0336,0.0896,0.0,0.142,0.534,113.03,classic indonesian rock,0,Party / Energetic
Mengampuni,0.379,0.275,-8.911,0.0302,0.888,0.000246,0.0889,0.189,133.886,indonesian worship,2,Chill / Soft
Pagi,0.706,0.422,-13.563,0.0336,0.749,0.00118,0.111,0.483,139.967,indonesian indie,2,Chill / Soft
Pelangi,0.469,0.418,-9.79,0.029,0.683,0.00751,0.103,0.422,99.693,indonesian indie,2,Chill / Soft
Tentang Rumahku,0.743,0.373,-11.509,0.034,0.306,0.0,0.148,0.503,114.945,indonesian indie,0,Party / Energetic
Anak kambing Saya,0.869,0.764,-8.292,0.0299,0.625,0.00711,0.0987,0.906,110.092,musik anak-anak,0,Party / Energetic
Terima Kasih Tuhan - Version 1,0.359,0.526,-6.325,0.0267,0.547,3.36e-06,0.0785,0.248,78.345,indonesian worship,2,Chill / Soft
Selir Hati,0.638,0.782,-5.289,0.0338,0.0645,1.43e-05,0.283,0.718,83.003,indonesian rock,0,Party / Energetic
Madu Tiga,0.595,0.842,-7.269,0.0308,0.016,0.0,0.169,0.911,143.985,indonesian rock,0,Party / Energetic
Makhluk Tuhan Paling Sexy,0.64,0.924,-5.114,0.0428,0.00332,0.000387,0.305,0.738,135.022,indonesian rock,0,Party / Energetic
Sedang Mikirin Kamu,0.645,0.818,-5.981,0.0311,0.0335,2.42e-05,0.236,0.549,114.999,indonesian rock,0,Party / Energetic
Sentuh Hatiku,0.49,0.559,-6.066,0.0258,0.556,0.0,0.0995,0.217,140.094,indonesian worship,2,Chill / Soft
Takicuah Di Nan Tarang,0.508,0.568,-8.322,0.0359,0.0619,0.00137,0.575,0.499,148.012,pop minang,0,Party / Energetic
Marawa,0.518,0.553,-9.718,0.0302,0.19,0.0044,0.494,0.661,147.973,pop minang,0,Party / Energetic
Seperti Bapa Sayang Anaknya,0.341,0.36,-7.875,0.028,0.458,5.96e-05,0.148,0.071,129.518,indonesian worship,2,Chill / Soft
Tuhan Pasti Sanggup,0.268,0.633,-6.153,0.0307,0.795,0.00267,0.521,0.186,120.594,indonesian worship,2,Chill / Soft
Sungguh Indah Kau Tuhan,0.501,0.374,-9.035,0.0252,0.11,0.0,0.193,0.075,75.996,indonesian worship,2,Chill / Soft
Andaikan Ku Harus Memilih,0.457,0.484,-5.505,0.0279,0.796,0.0,0.116,0.234,135.932,indonesian worship,2,Chill / Soft
Bagai Rajawali,0.455,0.459,-6.002,0.0286,0.49,6.14e-05,0.0844,0.182,129.898,indonesian worship,2,Chill / Soft
Indah rencanaMu Tuhan,0.423,0.6,-6.889,0.0276,0.164,0.000434,0.128,0.515,104.926,indonesian worship,0,Party / Energetic
Hipnotis,0.921,0.535,-8.828,0.31,0.0696,0.0,0.161,0.766,123.007,indonesian pop,0,Party / Energetic
Tuhan Pasti Sanggup,0.429,0.0843,-17.67,0.0394,0.983,0.865,0.142,0.0887,127.774,indonesian worship,2,Chill / Soft
Bapa Engkau Sungguh Baik,0.405,0.0724,-15.862,0.0411,0.985,0.911,0.15,0.142,143.644,indonesian worship,2,Chill / Soft
God Will Make A Way,0.305,0.104,-17.493,0.036,0.967,0.952,0.385,0.0975,107.386,indonesian worship,2,Chill / Soft
Terima Kasih,0.269,0.204,-10.666,0.0329,0.958,0.00789,0.0924,0.0714,130.927,indonesian worship,2,Chill / Soft
My First Love Is Jesus,0.443,0.134,-15.046,0.0333,0.962,0.81,0.0986,0.114,113.393,indonesian worship,2,Chill / Soft
Sayang,0.514,0.466,-6.758,0.0283,0.526,0.0,0.101,0.332,129.965,,2,Chill / Soft
Aku Yang Akan Pergi,0.527,0.42,-7.301,0.0257,0.568,0.0,0.126,0.28,133.924,,2,Chill / Soft
Mesin Penenun Hujan,0.518,0.0691,-16.365,0.0546,0.981,0.00123,0.128,0.276,115.069,indonesian indie,2,Chill / Soft
Ku Tak Dapat Jalan Sendiri,0.138,0.386,-9.069,0.0334,0.526,0.0248,0.135,0.196,65.083,indonesian worship,2,Chill / Soft
Mampirlah Dengar Doaku,0.149,0.332,-11.08,0.0329,0.594,0.076,0.215,0.201,182.816,indonesian worship,2,Chill / Soft
Billionaire (feat. Bruno Mars) - Acoustic Version,0.687,0.542,-6.976,0.15,0.794,0.0,0.0822,0.887,86.87,dance pop,0,Party / Energetic
I Heart You,0.692,0.862,-8.044,0.134,0.444,0.0,0.105,0.751,129.981,indonesian idol pop,0,Party / Energetic
Senyum Semangat,0.64,0.861,-5.345,0.116,0.0994,0.0,0.197,0.85,125.109,indonesian idol pop,0,Party / Energetic
Ada Cinta,0.493,0.646,-6.769,0.0318,0.0132,0.0,0.236,0.414,73.882,indonesian idol pop,0,Party / Energetic
Sangat Menyenangkan,0.58,0.886,-4.11,0.0353,0.00365,1.38e-05,0.347,0.857,160.043,indonesian reggae,0,Party / Energetic
Paradox,0.626,0.725,-3.07,0.0354,0.18,0.0,0.0728,0.548,110.051,indonesian indie,0,Party / Energetic
Playboy,0.761,0.679,-5.959,0.087,0.000459,0.353,0.321,0.758,127.106,indonesian idol pop,0,Party / Energetic
Balik Kampung,0.763,0.679,-3.935,0.0402,0.0608,3.36e-05,0.078,0.615,129.994,musik anak-anak,0,Party / Energetic
Allah Sanggup,0.647,0.842,-4.353,0.0514,0.243,0.0,0.758,0.729,130.004,indonesian worship,0,Party / Energetic
Załoga G,0.7,0.751,-4.854,0.0535,0.026,0.000226,0.274,0.86,119.948,polish alternative rock,0,Party / Energetic
One Last Cry,0.523,0.357,-7.406,0.0321,0.821,0.0,0.118,0.263,105.539,opm,2,Chill / Soft
Truly Madly Deeply,0.558,0.289,-13.478,0.0356,0.884,0.0,0.104,0.566,169.518,opm,2,Chill / Soft
Salah Benar,0.636,0.688,-5.556,0.0333,0.207,3.51e-06,0.0942,0.801,135.024,indonesian pop,0,Party / Energetic
Bangun Cinta,0.689,0.35,-7.773,0.0349,0.685,0.0,0.106,0.528,88.022,indonesian pop,2,Chill / Soft
Gelora Asmara,0.697,0.801,-5.939,0.0258,0.00151,0.193,0.11,0.923,130.004,indonesian city pop,0,Party / Energetic
All I Wanted to Tell You That I'm Missing You,0.419,0.697,-6.399,0.0336,0.027,8.45e-06,0.104,0.392,160.132,indonesian pop punk,0,Party / Energetic
Angel or Keisha,0.484,0.759,-4.172,0.0304,0.413,0.0,0.07,0.388,150.068,indonesian pop punk,0,Party / Energetic
Berdua,0.438,0.478,-9.878,0.0339,0.0801,1.6e-05,0.185,0.498,118.029,indonesian pop,0,Party / Energetic
Malaikat Juga Tahu,0.492,0.633,-5.789,0.0333,0.648,8.31e-06,0.211,0.308,72.109,indonesian pop,2,Chill / Soft
Sssst,0.609,0.678,-8.34,0.0239,0.0602,0.00308,0.103,0.961,97.129,,0,Party / Energetic
Penipu Hati,0.573,0.481,-6.464,0.0281,0.236,0.000321,0.114,0.28,127.927,indonesian pop,0,Party / Energetic
Korbanmu,0.493,0.454,-6.416,0.0278,0.194,3.02e-06,0.111,0.218,125.857,indonesian pop,0,Party / Energetic
Aku Memilih Setia ( X Factor Indonesia ),0.559,0.348,-6.304,0.0259,0.491,0.0,0.331,0.225,135.015,indonesian pop,2,Chill / Soft
Dia Dia Dia,0.637,0.279,-6.941,0.0338,0.754,0.0,0.131,0.248,127.947,indonesian pop,2,Chill / Soft
Salahkah Aku Terlalu Mencintaimu,0.45,0.438,-8.429,0.0931,0.801,9.33e-05,0.0873,0.346,80.68,indonesian pop,2,Chill / Soft
Berkenan BagiMu,0.466,0.644,-6.434,0.029,0.353,4.88e-05,0.158,0.293,128.02,"indonesian worship, world worship",0,Party / Energetic
Tiada Yang Lain,0.406,0.51,-7.825,0.0316,0.858,5.39e-06,0.154,0.326,121.801,"indonesian worship, world worship",2,Chill / Soft
Mengikut Yesus,0.467,0.68,-6.296,0.0269,0.668,0.427,0.0842,0.209,136.0,"indonesian worship, world worship",2,Chill / Soft
Sisa Sisa Cinta,0.492,0.671,-10.823,0.0413,0.695,0.0,0.649,0.842,145.011,dangdut koplo,0,Party / Energetic
Sekalipun Aku Dalam Lembah Kelam - Live,0.372,0.506,-5.659,0.0284,0.446,0.101,0.524,0.287,77.06,indonesian worship,2,Chill / Soft
Kasih SetiaMu Yang Kurasakan - Live,0.316,0.435,-6.673,0.0265,0.64,0.00132,0.864,0.285,75.983,indonesian worship,2,Chill / Soft
Mujizat Masih Ada - Live,0.327,0.483,-5.803,0.0295,0.453,7.68e-05,0.541,0.153,79.639,indonesian worship,2,Chill / Soft
Aku Percaya,0.528,0.445,-7.461,0.0249,0.529,3.43e-06,0.173,0.263,81.954,indonesian worship,2,Chill / Soft
Apakah Harus Seperti Ini,0.62,0.702,-4.299,0.0328,0.269,0.000169,0.0886,0.291,136.985,indonesian rock,0,Party / Energetic
Bisa,0.372,0.945,-2.431,0.0484,8.38e-05,0.0253,0.38,0.624,92.478,indonesian pop punk,0,Party / Energetic
Memory of Mine,0.632,0.873,-4.447,0.03,0.0261,0.0302,0.0839,0.974,150.014,indonesian pop punk,0,Party / Energetic
Think Of Love - Original Mix,0.657,0.328,-9.329,0.0475,0.758,0.0,0.111,0.573,154.913,indonesian indie,2,Chill / Soft
Te Vuelvo a Ver,0.345,0.916,-5.366,0.0888,0.0532,0.0,0.0947,0.77,199.996,cumbia chilena,0,Party / Energetic
La Tortuga Vacilona,0.701,0.956,-5.146,0.0846,0.152,0.0,0.127,0.939,122.176,cumbia chilena,0,Party / Energetic
Jefe,0.346,0.953,-4.689,0.248,0.282,0.0,0.0321,0.76,185.055,cumbia chilena,0,Party / Energetic
Sin Tiempo,0.492,0.939,-5.659,0.33,0.131,0.0,0.117,0.344,169.901,cumbia chilena,0,Party / Energetic
Me Toco Perder,0.616,0.919,-5.155,0.0503,0.2,0.0,0.0739,0.883,100.1,cumbia chilena,0,Party / Energetic
Soy Feo Pero Rico,0.738,0.847,-4.408,0.0812,0.00927,0.0,0.325,0.826,111.962,cumbia chilena,0,Party / Energetic
Tu Recuerdo,0.677,0.878,-4.387,0.0358,0.0228,3.65e-06,0.122,0.538,97.989,cumbia chilena,0,Party / Energetic
Guaterito Natural,0.75,0.872,-4.816,0.0322,0.0119,2.4e-06,0.086,0.902,105.992,cumbia chilena,0,Party / Energetic
La Historia Que Escribi,0.691,0.872,-4.744,0.0475,0.00327,6.43e-05,0.116,0.567,107.984,cumbia chilena,0,Party / Energetic
Una Cerveza y un Cafe,0.685,0.888,-4.208,0.0485,0.115,0.0,0.0333,0.725,98.015,cumbia chilena,0,Party / Energetic
Cable a Tierra,0.584,0.85,-6.154,0.0405,0.0603,0.0,0.0619,0.898,105.007,cumbia chilena,0,Party / Energetic
The Awakening,0.199,0.991,-3.873,0.164,9.37e-05,1.17e-05,0.146,0.132,129.84,indonesian post-hardcore,0,Party / Energetic
Deeper in Love,0.442,0.281,-12.928,0.0301,0.875,0.0513,0.147,0.108,114.907,indonesian worship,2,Chill / Soft
Sungguh Indah,0.47,0.479,-9.477,0.0275,0.256,0.0252,0.179,0.103,72.025,indonesian worship,2,Chill / Soft
Tanya Hati,0.667,0.721,-5.046,0.0254,0.264,0.000442,0.128,0.413,132.469,indonesian pop,0,Party / Energetic
Aku Pasti Kembali,0.517,0.301,-8.526,0.0277,0.833,0.0,0.121,0.523,141.887,indonesian pop,2,Chill / Soft
Jujur Aku Tak Sanggup,0.346,0.452,-5.853,0.0289,0.722,8.41e-06,0.136,0.112,133.384,indonesian pop,2,Chill / Soft
Kisah Kasih Di Sekolah,0.684,0.413,-8.929,0.0532,0.18,0.000463,0.0976,0.337,76.041,indonesian pop,0,Party / Energetic
Selepas Kau Pergi,0.356,0.669,-4.409,0.0321,0.826,2.67e-06,0.112,0.463,172.019,indonesian pop,0,Party / Energetic
Lara Hati,0.463,0.547,-7.153,0.0342,0.0189,9.19e-06,0.101,0.773,171.921,indonesian pop,0,Party / Energetic
Bahagia,0.625,0.689,-5.503,0.112,0.00366,3.14e-05,0.0611,0.775,175.959,indonesian pop,0,Party / Energetic
Seberapa Pantas,0.615,0.572,-6.905,0.0411,0.355,0.00079,0.262,0.62,161.018,indonesian pop,0,Party / Energetic
Bahagia,0.625,0.722,-4.979,0.125,0.00314,3.95e-06,0.0628,0.718,176.107,indonesian pop,0,Party / Energetic
Cinta,0.752,0.616,-5.518,0.0759,0.56,0.0,0.0779,0.657,120.014,indonesian pop,0,Party / Energetic
Berlari Tanpa Kaki,0.274,0.35,-6.315,0.0375,0.815,0.0,0.111,0.196,78.465,indonesian pop,2,Chill / Soft
"Galih & Ratna (From ""Galih & Ratna"")",0.726,0.597,-5.678,0.133,0.227,0.0,0.16,0.675,105.97,indonesian pop,0,Party / Energetic
Kesepian,0.559,0.45,-5.455,0.0335,0.119,3e-05,0.0728,0.267,126.993,indonesian pop,0,Party / Energetic
Tak Bisa Memiliki,0.5,0.56,-5.932,0.0258,0.464,0.0118,0.115,0.323,134.915,indonesian pop,0,Party / Energetic
KKSK (Karena Ku Sayang Kamu) - Acoustic Version,0.667,0.13,-14.206,0.0348,0.921,0.00204,0.112,0.457,139.891,indonesian pop,2,Chill / Soft
Bukannya Aku Takut,0.575,0.701,-5.461,0.0331,0.0534,0.000617,0.343,0.661,149.956,indonesian pop,0,Party / Energetic
Cinta Mati III,0.595,0.718,-4.318,0.037,0.499,0.0,0.313,0.486,131.16,indonesian pop,0,Party / Energetic
Wonder Woman,0.761,0.826,-6.221,0.0356,0.0158,3.41e-05,0.076,0.891,119.984,indonesian pop,0,Party / Energetic
Makhluk Tuhan Paling Sexy,0.749,0.939,-4.752,0.0607,0.0698,0.00806,0.0403,0.831,134.976,indonesian pop,0,Party / Energetic
Doa Mengubah Segala Sesuatu,0.536,0.406,-9.025,0.0285,0.928,0.000441,0.101,0.315,131.958,indonesian worship,2,Chill / Soft
Hanya Kamu Yang Bisa,0.68,0.852,-3.821,0.0324,0.28,0.0,0.37,0.715,118.0,indonesian pop,0,Party / Energetic
Sholawat Badar,0.501,0.637,-3.873,0.0296,0.427,0.0,0.187,0.318,126.066,sholawat,0,Party / Energetic
Kisah Sang Rosul,0.553,0.83,-4.738,0.0322,0.612,3.18e-06,0.258,0.586,116.967,sholawat,0,Party / Energetic
Sholaatun Bissalaamil Mubiinii,0.553,0.706,-7.231,0.032,0.699,7.27e-06,0.237,0.293,115.011,sholawat,0,Party / Energetic
Tolaal Badru,0.494,0.879,-1.804,0.0326,0.608,7.66e-06,0.152,0.624,114.0,sholawat,0,Party / Energetic
Alangkah Indahnya,0.509,0.405,-8.307,0.0232,0.559,0.00483,0.0999,0.172,90.042,sholawat,2,Chill / Soft
Jangan Tutup Dirimu,0.545,0.465,-6.669,0.0253,0.423,0.0,0.1,0.368,143.99,"classic indo pop, classic indonesian rock, dangdut, indonesian pop",0,Party / Energetic
Mungkinkah,0.482,0.586,-5.254,0.0276,0.644,0.0,0.12,0.346,143.913,"classic indo pop, classic indonesian rock, dangdut, indonesian pop",0,Party / Energetic
Satu-Satunya - Live,0.446,0.555,-7.259,0.0356,0.705,0.000461,0.437,0.248,135.842,indonesian worship,2,Chill / Soft
How Great Thou Art (Kami Memuji KebesaranMu) - Live,0.414,0.534,-7.892,0.0289,0.813,3.59e-05,0.109,0.0574,132.127,indonesian worship,2,Chill / Soft
Kasih SetiaMu,0.578,0.423,-6.718,0.0274,0.241,4.76e-05,0.0778,0.473,139.889,,0,Party / Energetic
Ku Tetap Setia,0.461,0.473,-6.897,0.0318,0.769,3.2e-06,0.208,0.273,135.331,indonesian worship,2,Chill / Soft
Dia Mengerti,0.505,0.403,-6.775,0.0259,0.519,7.68e-06,0.136,0.201,140.035,indonesian worship,2,Chill / Soft
Pribadi Yang Mengenal Hatiku,0.606,0.284,-9.598,0.026,0.827,1.8e-06,0.0869,0.198,77.948,indonesian worship,2,Chill / Soft
Pulang,0.734,0.431,-9.436,0.0266,0.679,0.056,0.0706,0.76,94.03,"indonesian folk, indonesian indie",0,Party / Energetic
Sementara (Live),0.324,0.49,-9.396,0.0314,0.664,0.0,0.287,0.137,88.547,"indonesian folk, indonesian indie",2,Chill / Soft
Sementara,0.306,0.277,-9.109,0.0298,0.208,0.0,0.109,0.181,183.688,"indonesian folk, indonesian indie",2,Chill / Soft
Aku Lelakimu,0.501,0.432,-7.517,0.026,0.322,9.84e-06,0.0935,0.197,135.974,indonesian pop,2,Chill / Soft
Kita Yang Beda,0.414,0.304,-10.297,0.0285,0.458,3.69e-06,0.113,0.295,136.331,indonesian pop,2,Chill / Soft
Seperti Yang Kau Minta,0.363,0.462,-7.065,0.0294,0.327,0.0034,0.171,0.198,172.021,indonesian pop,2,Chill / Soft
Tentang Rindu,0.445,0.65,-4.862,0.0266,0.0831,8.42e-06,0.21,0.375,73.98,indonesian pop,0,Party / Energetic
Hilang Harapan,0.455,0.934,-3.354,0.0398,0.0103,2.38e-06,0.179,0.301,149.885,indonesian pop punk,0,Party / Energetic
Kita Lawan Mereka,0.533,0.896,-1.868,0.0365,0.00206,0.0,0.34,0.593,106.546,indonesian pop punk,0,Party / Energetic
Wanita Masih Banyak,0.397,0.939,-2.006,0.0389,0.00288,0.0,0.0512,0.879,169.942,indonesian pop punk,0,Party / Energetic
Move On,0.423,0.928,-2.322,0.0649,0.015,0.0,0.199,0.74,169.934,indonesian pop punk,0,Party / Energetic
Mantan,0.464,0.961,-2.092,0.0646,0.0193,0.0,0.138,0.738,185.04,indonesian pop punk,0,Party / Energetic
Indah Tak Sempurna,0.46,0.957,-3.575,0.0638,0.00128,0.0,0.103,0.596,76.525,indonesian pop punk,0,Party / Energetic
Kopi Hitam,0.741,0.407,-7.304,0.0454,0.446,0.0,0.18,0.962,109.959,indonesian reggae,0,Party / Energetic
Go Green,0.783,0.732,-6.39,0.0383,0.263,2.19e-06,0.091,0.964,100.012,indonesian reggae,0,Party / Energetic
"I Want You, Love",0.471,0.542,-8.181,0.35,0.581,2.16e-06,0.138,0.505,79.06,indonesian pop,2,Chill / Soft
Jangan Salah Menilai,0.537,0.699,-2.865,0.0271,0.0543,0.000226,0.354,0.358,75.101,classic indo pop,0,Party / Energetic
Waktu Tuhan,0.516,0.43,-6.96,0.0325,0.502,1.31e-06,0.108,0.183,123.775,indonesian worship,2,Chill / Soft
Aw Aw Aw,0.561,0.908,-3.745,0.0582,0.00656,0.00201,0.0226,0.882,155.978,indonesian idol pop,0,Party / Energetic
Kemenangan Terjadi Di Sini - Live,0.441,0.603,-6.828,0.0341,0.0459,2.85e-05,0.831,0.216,139.861,indonesian worship,0,Party / Energetic
Ana Uhibbuka Fillah,0.576,0.386,-8.364,0.0353,0.853,0.0,0.117,0.298,132.143,sholawat,2,Chill / Soft
Keroncong Perpisahan,0.691,0.545,-9.404,0.0332,0.493,8.87e-06,0.312,0.472,101.969,indonesian reggae,0,Party / Energetic
Lagu Galau,0.627,0.58,-7.136,0.0278,0.146,0.0,0.216,0.618,149.954,indonesian city pop,0,Party / Energetic
Lombok I Love You,0.781,0.533,-7.264,0.0372,0.277,0.0,0.065,0.615,127.016,indonesian reggae,0,Party / Energetic
Bawa Dia Kembali,0.517,0.406,-5.239,0.0265,0.825,6.66e-06,0.166,0.242,135.924,indonesian pop,2,Chill / Soft
Aku Cinta Dia Yang Cinta Pacarnya,0.656,0.65,-4.83,0.0319,0.222,0.0,0.124,0.731,112.024,indonesian pop,0,Party / Energetic
Terlalu Tinggi,0.37,0.447,-7.176,0.0296,0.0428,0.0,0.0924,0.375,184.766,indonesian pop,0,Party / Energetic
Tanpa Tergesa,0.703,0.291,-7.109,0.0277,0.303,0.0,0.113,0.449,96.058,indonesian pop,0,Party / Energetic
Mawar Jingga,0.53,0.222,-9.5,0.0321,0.587,0.0,0.119,0.367,194.853,indonesian pop,2,Chill / Soft
Tak Terbaca,0.488,0.254,-9.253,0.0291,0.695,0.0,0.119,0.463,171.914,indonesian pop,2,Chill / Soft
Lantas,0.588,0.311,-8.143,0.025,0.791,0.0,0.352,0.545,86.022,indonesian pop,2,Chill / Soft
Lantas,0.588,0.311,-8.143,0.025,0.791,0.0,0.352,0.545,86.022,indonesian pop,2,Chill / Soft
Tanpa Tergesa,0.703,0.291,-7.109,0.0277,0.303,0.0,0.113,0.449,96.058,indonesian pop,0,Party / Energetic
Mawar Jingga,0.721,0.177,-11.742,0.0274,0.595,0.0,0.118,0.38,97.512,indonesian pop,2,Chill / Soft
Terlalu Tinggi,0.37,0.447,-7.176,0.0296,0.0428,0.0,0.0924,0.375,184.763,indonesian pop,0,Party / Energetic
Jemari,0.458,0.146,-10.095,0.0312,0.86,0.0,0.123,0.454,82.003,indonesian pop,2,Chill / Soft
Tak Terbaca,0.496,0.254,-9.252,0.0291,0.695,0.0,0.118,0.466,171.823,indonesian pop,2,Chill / Soft
The Light,0.648,0.86,-3.815,0.106,0.0659,0.0,0.25,0.585,89.962,k-pop girl group,0,Party / Energetic
Lebih Indah,0.698,0.879,-4.237,0.034,0.513,0.000165,0.0661,0.883,101.989,indonesian pop,0,Party / Energetic
